"","chrom","wstart","wstop","nco_Lacaune_M","nco_Lacaune_F","nco_Soay_F","nco_Soay_M","coverage_Lacaune_M","coverage_Lacaune_F","coverage_Soay_F","coverage_Soay_M"
"1590","12",60000000,61000000,70,13,78,52,8986.695474,483,4469,4155
"1591","12",61000000,62000000,132,3,85,48,8985.642822,483,4469,4155
"1592","12",62000000,63000000,179,12,81,70,8984.179105,483,4469,4155
"1593","12",63000000,64000000,232,11,80,102,8981.684281,483,4469,4155
"1594","12",64000000,65000000,162,12,85,64,8980,483,4469,4154.1201
"1595","12",65000000,66000000,165,14,86,51,8978.414014,483,4464.403441,4153.582131
"1596","12",66000000,67000000,147,7,113,105,8972.766594,483,4457.011848,4153
"1597","12",67000000,68000000,193,5,92,85,8970.212045,483,4453.757018,4152.673801
"1598","12",68000000,69000000,130,8,89,83,8961.689966,483,4444.899124,4146.908536
"1599","12",69000000,70000000,107,4,52,44,8927.326479,483,4438.47226,4145
"1600","12",70000000,71000000,201,14,99,87,8874.530014,483,4433.958655,4144.467912
"1601","12",71000000,72000000,204,12,105,127,8802.448993,483,4419.939899,4138.708602
"1602","12",72000000,73000000,263,9,77,133,8779.438069,482.971006,4381.111898,4133.269328
"1603","12",73000000,74000000,290,8,57,117,8742.051616,481.324399,4322.951928,4125.350135
"1604","12",74000000,75000000,214,5,45,102,8716.578975,481,4287.071957,4113.292314
"1605","12",75000000,76000000,339,11,35,143,8655.93965,474.67544,4207.219286,4044.881399
"1606","12",76000000,77000000,286,4,25,133,8468.102951,466.444153,3965.621955,3787.219166
"1607","12",77000000,78000000,164,2,20,70,7238.464528,444.256134,3405.16193,3158.793644
"1608","12",78000000,79000000,53,0,2,16,3506.658887,277.877279,2076.128648,1848.752216
"1609","13",0,1000000,87,1,5,46,5299.414468,356.29931,2918.169023,2767.66202
"1610","13",1000000,2000000,169,3,16,76,8276.92207,471.048346,3978.493763,3755.89596
"1611","13",2000000,3000000,156,6,32,88,8441.802243,476.36738,4175.487143,3922.180201
"1612","13",3000000,4000000,220,4,34,74,8527.198548,478.559889,4311.271186,4030.28227
"1613","13",4000000,5000000,200,2,31,76,8639.487475,480.502307,4369.525131,4080.364171
"1614","13",5000000,6000000,166,8,39,88,8696.580287,481,4395.025937,4095.465283
"1615","13",6000000,7000000,132,4,42,61,8753.307342,481,4437.82067,4102.116192
"1616","13",7000000,8000000,140,5,32,74,8798.357455,481,4448.568811,4104.792416
"1617","13",8000000,9000000,190,8,63,100,8816.513244,481,4453.580155,4132.491937
"1618","13",9000000,10000000,204,5,61,75,8831.550101,481,4456.069801,4146
"1619","13",10000000,11000000,201,10,81,104,8847.211077,482.10841,4459.036432,4146
"1620","13",11000000,12000000,174,11,87,105,8860.930175,483,4462.382586,4146.616521
"1621","13",12000000,13000000,229,13,114,110,8864.232733,483,4465.027116,4147
"1622","13",13000000,14000000,151,5,97,69,8870.691121,483,4466.737894,4147.867883
"1623","13",14000000,15000000,254,10,121,133,8927,483,4467.397001,4148
"1624","13",15000000,16000000,193,15,74,67,8927.974954,483,4468,4148.974954
"1625","13",16000000,17000000,278,13,78,126,8929.510823,483,4468,4149
"1626","13",17000000,18000000,192,10,50,93,8930,483,4468,4149
"1627","13",18000000,19000000,187,7,91,106,8934.666121,483,4468.042713,4149.16731
"1628","13",19000000,20000000,86,6,58,34,8939,483,4469,4154
"1629","13",20000000,21000000,108,4,65,29,8939.620919,483,4469,4154.912226
"1630","13",21000000,22000000,93,5,53,41,8940,483,4469,4155
"1631","13",22000000,23000000,67,2,41,24,8940.500756,483,4469.905122,4155
"1632","13",23000000,24000000,114,4,62,56,8941.731059,483,4470,4155
"1633","13",24000000,25000000,187,8,66,81,8943,483,4470.89495,4155
"1634","13",25000000,26000000,140,6,53,84,8943,483,4471,4155
"1635","13",26000000,27000000,74,5,37,26,8943,483,4471,4155
"1636","13",27000000,28000000,44,0,31,16,8943,483,4471,4155
"1637","13",28000000,29000000,76,4,33,29,8943,483,4471,4155
"1638","13",29000000,30000000,85,2,36,38,8943,483,4471,4155
"1639","13",30000000,31000000,87,3,21,48,8943,483,4471,4155.625875
"1640","13",31000000,32000000,101,1,34,68,8943,483,4471,4156.255092
"1641","13",32000000,33000000,139,1,49,54,8943,483,4471,4157
"1642","13",33000000,34000000,104,2,63,45,8943,483,4471,4157
"1643","13",34000000,35000000,131,12,61,69,8943,483,4471,4157
"1644","13",35000000,36000000,138,5,40,35,8943,483,4471,4157
"1645","13",36000000,37000000,133,4,50,51,8943,483,4471,4157
"1646","13",37000000,38000000,95,10,50,44,8943,483,4471,4157
"1647","13",38000000,39000000,71,2,36,31,8943,483,4471,4157
"1648","13",39000000,40000000,68,1,41,46,8943,483,4471,4157
"1649","13",40000000,41000000,93,6,56,50,8943,483,4471,4157
"1650","13",41000000,42000000,110,4,29,29,8943,483,4471,4157
"1651","13",42000000,43000000,79,7,40,21,8943,483,4471,4157
"1652","13",43000000,44000000,101,7,70,53,8971.332046,483,4471,4157
"1653","13",44000000,45000000,196,7,77,71,8988.793,483,4471,4157
"1654","13",45000000,46000000,79,5,31,23,8989,483,4471,4156.077623
"1655","13",46000000,47000000,50,4,47,30,8989,483,4471,4156
"1656","13",47000000,48000000,44,1,46,42,8989,483,4471,4156
"1657","13",48000000,49000000,35,4,23,28,8989,483,4471,4156
"1658","13",49000000,50000000,52,6,39,28,8989,483,4471,4156
"1659","13",50000000,51000000,51,6,56,34,8989,483,4471,4156
"1660","13",51000000,52000000,64,4,29,16,8989,483,4471,4156
"1661","13",52000000,53000000,77,9,41,41,8988.198536,483,4471,4156
"1662","13",53000000,54000000,51,1,37,19,8988,483,4471,4156
"1663","13",54000000,55000000,107,0,42,38,8988,483,4471,4155.039121
"1664","13",55000000,56000000,157,7,62,44,8988,483,4471,4155
"1665","13",56000000,57000000,162,5,76,66,8987.502268,483,4471,4155
"1666","13",57000000,58000000,119,13,48,38,8987,483,4471,4155
"1667","13",58000000,59000000,118,5,68,51,8987,483,4470.311917,4155
"1668","13",59000000,60000000,105,7,57,43,8987.685809,483,4470,4155
"1669","13",60000000,61000000,106,6,77,48,8988,483,4470,4155
"1670","13",61000000,62000000,91,5,60,42,8987.295505,483,4469.28102,4155
"1671","13",62000000,63000000,74,4,60,44,8985.674694,483,4469,4155
"1672","13",63000000,64000000,80,4,63,43,8984,483,4469,4155
"1673","13",64000000,65000000,104,9,55,43,8983.406489,483,4469,4155
"1674","13",65000000,66000000,83,1,64,59,8981.479991,483,4469,4155
"1675","13",66000000,67000000,133,4,57,55,8981,483,4469,4155
"1676","13",67000000,68000000,211,17,83,85,8981,483,4468.23216,4155
"1677","13",68000000,69000000,198,7,83,86,8978.396545,483,4467.925992,4154.158981
"1678","13",69000000,70000000,121,1,52,46,8974.733394,483,4462.840053,4154
"1679","13",70000000,71000000,279,14,105,99,8966.999578,483,4455.755186,4153.187837
"1680","13",71000000,72000000,153,9,83,76,8955.706637,483,4451.626005,4151.316573
"1681","13",72000000,73000000,128,7,63,57,8949.011619,483,4449.07781,4149
"1682","13",73000000,74000000,136,11,57,53,8939.738526,482.082092,4446.577381,4149
"1683","13",74000000,75000000,102,5,69,68,8932.698642,481.924747,4428.347529,4127.449753
"1684","13",75000000,76000000,336,10,76,142,8919.023179,481,4420.767988,4102.096591
"1685","13",76000000,77000000,268,5,60,155,8900.54923,479.456393,4413.648763,4098.86063
"1686","13",77000000,78000000,236,4,46,129,8880.88228,474.050245,4393.924687,4077.013411
"1687","13",78000000,79000000,366,3,35,126,8841.088261,474,4357.746101,4022.286587
"1688","13",79000000,80000000,390,6,44,156,8713.229512,472.230844,4177.224013,3719.792867
"1689","13",80000000,81000000,240,3,37,114,8613.812156,467.886948,3848.932284,3401.834358
"1690","13",81000000,82000000,173,1,16,69,8282.988981,458.89515,3113.903698,2855.501575
"1691","13",82000000,83000000,63,0,4,25,6136.394077,407.288209,1915.837377,1773.914616
"1692","13",83000000,84000000,1,0,1,0,187.124715,10.710216,29.944336,29.944336
"1693","14",0,1000000,91,3,7,20,5371.888401,323.363488,2649.382447,2328.706496
"1694","14",1000000,2000000,275,6,25,97,8342.16244,454.604923,3868.158502,3396.748003
"1695","14",2000000,3000000,135,5,29,41,8670.142162,468.237005,4140.686845,3728.276748
"1696","14",3000000,4000000,232,3,45,118,8735.954338,469.781464,4216.599705,3808.525317
"1697","14",4000000,5000000,344,3,56,123,8818.601487,472.183214,4322.226207,4047.471544
"1698","14",5000000,6000000,403,13,91,238,8879.064141,475.295209,4380.706832,4098.176508
"1699","14",6000000,7000000,381,13,63,179,8913.537525,476.469757,4436.189773,4143.205035
"1700","14",7000000,8000000,220,4,48,115,8937.881316,477,4441.92961,4149.54057
"1701","14",8000000,9000000,364,9,83,130,8962.923882,477,4444.984986,4153.316605
"1702","14",9000000,10000000,152,7,54,79,8970.618761,477,4455.403944,4154
"1703","14",10000000,11000000,153,2,45,48,8971.734971,477,4457,4154
"1704","14",11000000,12000000,185,8,66,93,8973.224432,477,4457.907815,4154
"1705","14",12000000,13000000,74,3,31,49,8973,478.541046,4458,4154
"1706","14",13000000,14000000,39,2,27,20,8973,483,4458,4154
"1707","14",14000000,15000000,54,2,34,25,8973,483,4458,4154
"1708","14",15000000,16000000,111,4,57,43,8973.055342,483,4458,4154.08338
"1709","14",16000000,17000000,212,13,93,89,8974,483,4462.118344,4155
"1710","14",17000000,18000000,202,9,46,82,8974.769068,483,4468.216977,4155
"1711","14",18000000,19000000,137,9,77,50,8978.391618,483,4469,4155
"1712","14",19000000,20000000,193,13,96,75,8979.697871,483,4469.002009,4155
"1713","14",20000000,21000000,102,1,79,60,8980.559933,483,4470.845116,4155
"1714","14",21000000,22000000,145,9,74,60,8981,483,4471,4155
"1715","14",22000000,23000000,128,11,72,63,8981,483,4471,4155
"1716","14",23000000,24000000,86,5,50,33,8981,483,4471,4155.510767
"1717","14",24000000,25000000,86,4,31,33,8981,483,4471,4156
"1718","14",25000000,26000000,95,3,49,38,8981,483,4471,4156
"1719","14",26000000,27000000,102,10,60,63,8981,483,4471,4156
"1720","14",27000000,28000000,109,5,53,47,8981,483,4471,4156
"1721","14",28000000,29000000,77,5,39,27,8981,483,4471,4156
"1722","14",29000000,30000000,119,10,47,53,8981,483,4471,4156
"1723","14",30000000,31000000,95,6,32,38,8987.020781,483,4471,4156
"1724","14",31000000,32000000,147,4,28,48,8989.193292,483,4471,4156
"1725","14",32000000,33000000,182,5,45,72,8990,483,4471,4156
"1726","14",33000000,34000000,138,5,53,72,8990,483,4471,4156
"1727","14",34000000,35000000,45,3,36,48,8990,483,4471,4156
"1728","14",35000000,36000000,56,2,37,48,8990,483,4471,4156.59013
"1729","14",36000000,37000000,166,2,55,69,8989.602362,483,4471,4157
"1730","14",37000000,38000000,147,3,62,59,8989,483,4471,4157
"1731","14",38000000,39000000,56,3,50,43,8989,483,4471,4157
"1732","14",39000000,40000000,155,11,68,70,8989,483,4471,4157
"1733","14",40000000,41000000,188,3,122,98,8989,483,4471,4157
"1734","14",41000000,42000000,236,13,100,113,8989,483,4471,4157
"1735","14",42000000,43000000,198,10,88,65,8988.265952,483,4470.407709,4157
"1736","14",43000000,44000000,161,8,87,87,8987.937182,483,4470,4157
"1737","14",44000000,45000000,103,11,80,62,8986.076975,483,4470,4157
"1738","14",45000000,46000000,135,13,88,53,8985.023707,483,4470,4156.489935
"1739","14",46000000,47000000,35,6,67,29,8985,483,4470,4156
"1740","14",47000000,48000000,126,11,70,54,8984.71506,483,4470,4156
"1741","14",48000000,49000000,119,10,109,92,8982.704476,483,4469.352238,4156
"1742","14",49000000,50000000,119,10,81,61,8976.425355,483,4469,4156
"1743","14",50000000,51000000,213,13,80,58,8939.700739,483,4468.726282,4156
"1744","14",51000000,52000000,156,8,76,65,8872,483,4467.346356,4155.021282
"1745","14",52000000,53000000,254,9,97,89,8868.853874,482.277002,4464.514477,4155
"1746","14",53000000,54000000,204,11,82,136,8858.785076,482,4458.204741,4154.801631
"1747","14",54000000,55000000,246,13,79,89,8848.799283,482,4441.243166,4153.802973
"1748","14",55000000,56000000,337,7,60,112,8824.621643,482,4426.464667,4150.02098
"1749","14",56000000,57000000,202,2,51,124,8795.761628,482,4387.532699,4143.170829
"1750","14",57000000,58000000,301,3,35,159,8754.403358,482,4362.683397,4120.987015
"1751","14",58000000,59000000,403,3,44,159,8691.777121,481.176852,4302.324049,4095.111591
"1752","14",59000000,60000000,468,4,37,184,8515.745857,478.405926,4149.84195,4003.500149
"1753","14",60000000,61000000,304,2,16,106,8306.605983,475.704118,3639.728609,3610.924847
"1754","14",61000000,62000000,257,2,20,51,7982.427428,467.146168,1854.527164,1746.792611
"1755","14",62000000,63000000,38,2,7,16,3840.906575,257.410176,741.345509,693.943313
"1756","15",0,1000000,2,0,0,1,807.769164,77.863836,239.829205,225.003992
"1757","15",1000000,2000000,59,1,2,16,6129.284668,417.271543,2141.43943,2001.841556
"1758","15",2000000,3000000,72,0,4,15,7762.963647,457.426976,2859.607716,2585.789044
"1759","15",3000000,4000000,119,0,6,42,7970.943578,460.358872,3509.531608,3179.307991
"1760","15",4000000,5000000,194,3,23,36,8250.273265,465.033309,3759.534238,3445.755076
"1761","15",5000000,6000000,206,11,37,59,8588.839619,473.584154,3933.111477,3602.588149
"1762","15",6000000,7000000,133,5,34,53,8725.592791,479,4061.506217,3718.957734
"1763","15",7000000,8000000,245,5,46,105,8798.001098,481.856048,4227.467446,3956.253196
"1764","15",8000000,9000000,247,2,29,68,8836.849438,482.826108,4292.496959,4052.473236
"1765","15",9000000,10000000,97,1,25,35,8868.453441,483,4364.400469,4081.530814
"1766","15",10000000,11000000,51,0,23,28,8885.18989,483,4372.56465,4083.835814
"1767","15",11000000,12000000,37,0,17,32,8887,483,4386.70601,4085
"1768","15",12000000,13000000,54,7,43,27,8887.464486,483,4394.928145,4098.352121
"1769","15",13000000,14000000,80,12,89,38,8894.882815,483,4412.854047,4115.545973
"1770","15",14000000,15000000,164,12,74,47,8916.096384,483,4426.219462,4130.837872
"1771","15",15000000,16000000,70,6,65,31,8929,483,4432.125938,4139.00283
"1772","15",16000000,17000000,71,3,39,26,8929,483,4442.17389,4141
"1773","15",17000000,18000000,54,4,69,41,8929.931313,483,4444.745452,4141.190666
"1774","15",18000000,19000000,67,8,55,30,8934.774966,483,4445,4142
"1775","15",19000000,20000000,91,11,69,40,8941.850384,483,4445.8643,4142.441443
"1776","15",20000000,21000000,109,10,62,43,8953.142108,483,4446.571829,4147
"1777","15",21000000,22000000,133,5,69,78,8954.837621,483,4447,4147.352112
"1778","15",22000000,23000000,278,9,74,108,8956.74337,483,4450.249581,4149
"1779","15",23000000,24000000,236,12,81,113,8961.090921,483,4460.562684,4150.203547
"1780","15",24000000,25000000,202,6,76,80,8963,483,4461,4152
"1781","15",25000000,26000000,235,6,92,118,8963.874211,483,4461,4152.151511
"1782","15",26000000,27000000,214,6,46,83,8964.79042,483,4461,4153
"1783","15",27000000,28000000,73,2,31,38,8965.796495,483,4461,4153
"1784","15",28000000,29000000,165,3,28,64,8971.28472,483,4461.13568,4153
"1785","15",29000000,30000000,138,2,27,68,8984.754632,483,4469,4153
"1786","15",30000000,31000000,243,5,54,99,8988,483,4469.771956,4155.315868
"1787","15",31000000,32000000,144,7,56,44,8988,483,4470,4156
"1788","15",32000000,33000000,131,4,58,59,8988,483,4470.798004,4156
"1789","15",33000000,34000000,114,9,56,61,8988.351471,483,4471,4156
"1790","15",34000000,35000000,99,2,42,58,8989,483,4471,4156
"1791","15",35000000,36000000,110,3,31,46,8989,483,4471,4156
"1792","15",36000000,37000000,91,0,44,54,8989.674743,483,4471,4156
"1793","15",37000000,38000000,83,4,48,54,8990,483,4471,4156
"1794","15",38000000,39000000,125,12,58,81,8989.004156,483,4471,4156.611273
"1795","15",39000000,40000000,207,10,57,69,8989,483,4471,4157
"1796","15",40000000,41000000,216,7,71,78,8989.43805,483,4471,4157
"1797","15",41000000,42000000,107,4,62,37,8990,483,4471,4157
"1798","15",42000000,43000000,44,1,35,15,8990,483,4471,4157
"1799","15",43000000,44000000,71,5,46,39,8990,483,4471,4157
"1800","15",44000000,45000000,117,5,48,37,8990,483,4471,4157
"1801","15",45000000,46000000,51,3,39,18,8990,483,4471,4157
"1802","15",46000000,47000000,64,6,52,34,8990,483,4471,4157
"1803","15",47000000,48000000,78,11,45,26,8990,483,4471,4157
"1804","15",48000000,49000000,77,5,48,33,8990,483,4471,4157
"1805","15",49000000,50000000,44,4,34,28,8990,483,4471,4157
"1806","15",50000000,51000000,50,4,21,26,8990,483,4471,4157
"1807","15",51000000,52000000,20,3,18,11,8989.859775,483,4471,4157
"1808","15",52000000,53000000,77,0,25,32,8988.678823,483,4471,4157
"1809","15",53000000,54000000,65,2,33,24,8986,483,4471,4157
"1810","15",54000000,55000000,95,5,37,37,8986,483,4471,4157
"1811","15",55000000,56000000,81,14,62,35,8983.020328,483,4471,4157
"1812","15",56000000,57000000,81,4,53,28,8983,483,4470.436559,4157
"1813","15",57000000,58000000,120,6,40,41,8982.813716,483,4469,4157
"1814","15",58000000,59000000,114,9,72,35,8981.549294,483,4469,4157
"1815","15",59000000,60000000,105,5,72,27,8980.274454,483,4469,4157
"1816","15",60000000,61000000,66,6,54,29,8978.555843,483,4469,4156.982576
"1817","15",61000000,62000000,130,8,57,61,8978,483,4469,4156
"1818","15",62000000,63000000,98,2,60,52,8978,483,4466.725077,4156
"1819","15",63000000,64000000,205,7,87,96,8976.531243,483,4461.038092,4154.076184
"1820","15",64000000,65000000,229,11,109,97,8972.206835,483,4461,4154
"1821","15",65000000,66000000,115,3,65,59,8971,483,4461,4154
"1822","15",66000000,67000000,138,3,78,62,8967.213195,483,4461,4154
"1823","15",67000000,68000000,116,8,55,42,8965,483,4461,4154
"1824","15",68000000,69000000,131,7,61,48,8963.844486,483,4461,4154
"1825","15",69000000,70000000,239,10,100,69,8961.619193,483,4456.64035,4154
"1826","15",70000000,71000000,266,24,116,79,8954.416578,483,4449.440997,4153.805821
"1827","15",71000000,72000000,225,4,132,128,8932.68868,482.190677,4432.260835,4130.844122
"1828","15",72000000,73000000,180,11,98,132,8915.134739,480.961157,4419.221974,4104.648258
"1829","15",73000000,74000000,267,8,77,147,8894.71076,480,4407.986341,4102.135616
"1830","15",74000000,75000000,132,4,44,82,8866.690606,480,4393.787271,4095.532726
"1831","15",75000000,76000000,243,4,49,112,8815.750999,478.684503,4338.275087,4041.060336
"1832","15",76000000,77000000,310,5,21,123,8757.550478,477,4270.298231,3982.115487
"1833","15",77000000,78000000,231,2,12,106,8721.947841,475.368352,4129.766268,3895.419497
"1834","15",78000000,79000000,153,3,19,84,8611.815649,469.425687,3842.3169,3696.621767
"1835","15",79000000,80000000,161,2,13,64,8334.869618,458.015822,3066.861651,2923.60871
"1836","15",80000000,81000000,84,0,3,30,4421.265377,279.860797,1477.721277,1409.055484
"1837","16",0,1000000,98,2,7,45,4777.482282,300.971953,2492.59756,2336.32766
"1838","16",1000000,2000000,302,6,17,103,8162.815208,456.049583,3882.141865,3602.208779
"1839","16",2000000,3000000,116,0,15,64,8577.097804,472.115671,4133.645942,3864.417543
"1840","16",3000000,4000000,251,3,29,101,8654.275464,476.678904,4216.271435,3905.292714
"1841","16",4000000,5000000,258,3,34,121,8739.006627,480.435395,4319.290994,3969.669218
"1842","16",5000000,6000000,256,6,33,116,8787.523188,481.561998,4336.654849,3985.43462
"1843","16",6000000,7000000,280,10,45,90,8840.55852,482.96752,4406.289107,4045.187216
"1844","16",7000000,8000000,229,7,67,95,8893.892857,483,4434.95303,4077.150276
"1845","16",8000000,9000000,252,9,52,103,8935.144545,483,4440.569832,4117.207221
"1846","16",9000000,10000000,240,7,83,122,8955.106548,483,4449.35165,4121.204947
"1847","16",10000000,11000000,211,8,64,115,8966.647155,483,4452.33277,4122.72401
"1848","16",11000000,12000000,285,12,71,120,8969.667156,483,4454.166566,4129.828111
"1849","16",12000000,13000000,225,9,88,97,8974.6046,483,4455.701648,4146.377273
"1850","16",13000000,14000000,101,1,40,42,8978.328583,483,4456,4153
"1851","16",14000000,15000000,85,1,49,47,8979.731495,483,4456,4153
"1852","16",15000000,16000000,70,2,40,43,8981,483,4456,4153
"1853","16",16000000,17000000,56,1,60,44,8981,483,4456.524361,4153
"1854","16",17000000,18000000,103,9,63,43,8981,483,4457,4153
"1855","16",18000000,19000000,69,7,73,29,8981.664925,483,4459.928006,4153
"1856","16",19000000,20000000,138,7,79,44,8982.621965,483,4466,4153
"1857","16",20000000,21000000,153,6,60,63,8984.720614,483,4466,4153
"1858","16",21000000,22000000,95,8,65,54,8985.069592,483,4466,4153.835727
"1859","16",22000000,23000000,145,12,69,45,8987.117469,483,4466,4154
"1860","16",23000000,24000000,42,5,43,24,8989,483,4466,4154
"1861","16",24000000,25000000,80,4,69,31,8989,483,4466,4154
"1862","16",25000000,26000000,119,6,73,50,8989,483,4466.788478,4154
"1863","16",26000000,27000000,107,6,90,50,8989,483,4469.92275,4154
"1864","16",27000000,28000000,93,12,62,47,8989,483,4470,4154
"1865","16",28000000,29000000,63,2,54,30,8989,483,4470,4154
"1866","16",29000000,30000000,72,7,72,28,8989,483,4470,4154
"1867","16",30000000,31000000,73,5,47,22,8989,483,4470,4154
"1868","16",31000000,32000000,74,3,40,27,8989,483,4470,4154
"1869","16",32000000,33000000,78,6,36,18,8989,483,4470,4153.241221
"1870","16",33000000,34000000,78,8,54,21,8989,483,4470,4153
"1871","16",34000000,35000000,85,2,47,38,8989,483,4470,4153
"1872","16",35000000,36000000,86,7,55,46,8989,483,4470,4153
"1873","16",36000000,37000000,79,2,54,29,8989,483,4470,4153
"1874","16",37000000,38000000,71,2,32,37,8989.715574,483,4469.651555,4153
"1875","16",38000000,39000000,93,1,41,28,8990,483,4469,4153
"1876","16",39000000,40000000,83,4,35,33,8990,483,4468.708223,4153
"1877","16",40000000,41000000,56,3,34,31,8990,483,4468,4150.573864
"1878","16",41000000,42000000,68,5,28,27,8989.39077,483,4468,4141
"1879","16",42000000,43000000,102,5,25,27,8990,483,4468,4141
"1880","16",43000000,44000000,71,6,41,28,8990,483,4468,4141
"1881","16",44000000,45000000,60,2,27,27,8990,483,4468,4141
"1882","16",45000000,46000000,47,2,24,19,8989.811094,483,4468,4141
"1883","16",46000000,47000000,64,2,42,20,8989,483,4468,4141
"1884","16",47000000,48000000,61,1,44,27,8989,483,4467.002471,4141
"1885","16",48000000,49000000,48,5,37,26,8989,483,4467,4141
"1886","16",49000000,50000000,59,5,38,32,8988.782274,483,4467,4141
"1887","16",50000000,51000000,91,4,41,25,8988,483,4467,4141
"1888","16",51000000,52000000,69,6,36,31,8988,483,4463.76156,4141
"1889","16",52000000,53000000,95,2,31,34,8988,483,4463,4141
"1890","16",53000000,54000000,156,7,62,50,8985.36838,483,4463,4140.547953
"1891","16",54000000,55000000,77,1,39,57,8985,483,4463,4140
"1892","16",55000000,56000000,128,12,62,58,8981.973122,483,4463,4139.5637
"1893","16",56000000,57000000,232,12,76,96,8961.201246,483,4460.155751,4138
"1894","16",57000000,58000000,140,4,59,52,8948.522735,483,4456,4138
"1895","16",58000000,59000000,90,8,46,55,8946.642931,483,4456,4138
"1896","16",59000000,60000000,101,4,71,84,8942.678949,483,4456,4138
"1897","16",60000000,61000000,129,7,45,74,8936.183258,483,4456,4138
"1898","16",61000000,62000000,221,8,94,105,8927.608055,483,4456,4131.772434
"1899","16",62000000,63000000,197,2,42,68,8910.864247,483,4455.040011,4121.860047
"1900","16",63000000,64000000,178,7,66,93,8905.053294,483,4447.12339,4119.509652
"1901","16",64000000,65000000,117,4,38,70,8898.102525,483,4434.697658,4114
"1902","16",65000000,66000000,222,3,36,87,8888.960788,481.860374,4412.762797,4112.825587
"1903","16",66000000,67000000,229,5,41,102,8844.346753,480.542249,4360.76546,4099.245903
"1904","16",67000000,68000000,217,7,42,122,8812.730632,479.318794,4299.07052,4066.25716
"1905","16",68000000,69000000,289,8,33,144,8695.919873,476.535527,4113.444084,3934.151519
"1906","16",69000000,70000000,272,2,19,131,8398.23711,458.065976,3504.461238,3381.455423
"1907","16",70000000,71000000,117,2,6,50,7127.185734,445.041253,3050.233328,2991.976723
"1908","16",71000000,72000000,19,0,2,4,2733.485016,165.574417,1083.486399,1113.840413
"1909","17",0,1000000,29,0,3,9,5434.612589,329.527486,2212.322692,2150.598881
"1910","17",1000000,2000000,116,0,4,29,7719.368442,439.398986,2705.120642,2527.915719
"1911","17",2000000,3000000,177,2,8,39,8190.163433,453.853147,3042.735748,2868.228189
"1912","17",3000000,4000000,158,2,24,91,8348.418956,462.952639,3716.324331,3491.870583
"1913","17",4000000,5000000,240,5,36,119,8555.09267,466.908118,4250.100085,3915.894303
"1914","17",5000000,6000000,221,7,65,74,8659.488596,475.726337,4335.252623,4041.267265
"1915","17",6000000,7000000,252,8,47,117,8775.508838,482.766461,4358.086372,4057.928762
"1916","17",7000000,8000000,189,10,33,75,8860.482137,483,4379.50951,4072.422321
"1917","17",8000000,9000000,315,8,55,133,8877.779292,483,4399.431618,4079.311799
"1918","17",9000000,10000000,225,8,71,111,8909.204752,483,4418.908825,4088.987522
"1919","17",10000000,11000000,218,12,73,80,8933.168305,483,4427.93544,4093.106824
"1920","17",11000000,12000000,150,6,87,62,8944.955767,483,4439.113189,4093.252375
"1921","17",12000000,13000000,256,14,98,97,8955.570616,483,4449.397831,4100.863856
"1922","17",13000000,14000000,180,8,76,75,8961.14663,483,4451.013348,4119.193546
"1923","17",14000000,15000000,168,5,73,84,8967.089248,483,4453.763639,4149.043769
"1924","17",15000000,16000000,166,11,91,67,8982.71392,483,4454,4151.103064
"1925","17",16000000,17000000,183,7,91,113,8984.359787,483,4455.579616,4152
"1926","17",17000000,18000000,189,14,90,97,8986.326003,483,4460.04688,4152.296358
"1927","17",18000000,19000000,137,15,80,70,8986.867081,483,4468.391024,4153.801616
"1928","17",19000000,20000000,104,7,61,58,8989,483,4470,4154
"1929","17",20000000,21000000,114,3,48,47,8989,483,4470,4154
"1930","17",21000000,22000000,104,5,51,34,8989,483,4470,4154
"1931","17",22000000,23000000,25,2,31,22,8989,483,4470.987512,4154.740678
"1932","17",23000000,24000000,58,3,49,32,8989,483,4471,4155
"1933","17",24000000,25000000,73,2,37,35,8989,483,4471,4155
"1934","17",25000000,26000000,61,2,27,30,8989,483,4471,4155
"1935","17",26000000,27000000,78,6,35,36,8989,483,4471,4155
"1936","17",27000000,28000000,137,3,35,49,8989,483,4471,4155
"1937","17",28000000,29000000,62,0,33,39,8989,483,4471,4155.921979
"1938","17",29000000,30000000,32,1,24,22,8989,483,4471,4156
"1939","17",30000000,31000000,60,3,33,32,8989,483,4471,4156
"1940","17",31000000,32000000,86,4,50,37,8989,483,4471,4156
"1941","17",32000000,33000000,117,11,77,50,8989,483,4471,4156
"1942","17",33000000,34000000,105,7,51,30,8989,483,4471,4156
"1943","17",34000000,35000000,45,1,32,21,8989,483,4471,4156
"1944","17",35000000,36000000,73,5,34,26,8989,483,4471,4156
"1945","17",36000000,37000000,77,4,38,21,8988.336949,483,4471,4156
"1946","17",37000000,38000000,75,1,20,24,8988,483,4471,4156
"1947","17",38000000,39000000,78,2,33,29,8988,483,4471,4156
"1948","17",39000000,40000000,91,2,55,51,8988,483,4471,4156
"1949","17",40000000,41000000,107,7,84,67,8988,483,4471,4155.215558
"1950","17",41000000,42000000,128,6,63,51,8988,483,4471,4154.628898
"1951","17",42000000,43000000,156,11,99,75,8988,483,4471,4154
"1952","17",43000000,44000000,66,12,72,47,8988,483,4470.13103,4154
"1953","17",44000000,45000000,61,4,51,21,8988,483,4470,4154
"1954","17",45000000,46000000,107,13,64,62,8988,483,4470,4154
"1955","17",46000000,47000000,194,12,84,69,8988,483,4470,4154
